Site,Sensor number,Download date,Calibration date,Temp_(C),Voltage#1,TK,S(T),Eo(T),pH,Date time
BML,3,7/10/2021,6/4 and 7/10,11.46865099,0.06791752,284.618651,0.056473786,-0.377217232,7.882148269,7/06/21 23:15:00
BML,3,7/10/2021,6/4 and 7/10,11.45593937,0.06784134,284.6059394,0.056471263,-0.37720452,7.880926213,7/06/21 23:30:00
BML,3,7/10/2021,6/4 and 7/10,11.44103733,0.0678256,284.5910373,0.056468307,-0.377189618,7.880796241,7/06/21 23:45:00
BML,3,7/10/2021,6/4 and 7/10,11.41749211,0.06762454,284.5674921,0.056463635,-0.377166073,7.877470427,7/07/21 00:00:00
BML,3,7/10/2021,6/4 and 7/10,11.40306695,0.067475,284.5530669,0.056460773,-0.377151648,7.874965714,7/07/21 00:15:00
BML,3,7/10/2021,6/4 and 7/10,11.38653233,0.06750896,284.5365323,0.056457492,-0.377135113,7.87573198,7/07/21 00:30:00
BML,3,7/10/2021,6/4 and 7/10,11.37268179,0.06740722,284.5226818,0.056454744,-0.377121263,7.874067879,7/07/21 00:45:00
BML,3,7/10/2021,6/4 and 7/10,11.35403853,0.06720672,284.5040385,0.056451044,-0.377102619,7.870701854,7/07/21 01:00:00
BML,3,7/10/2021,6/4 and 7/10,11.3406555,0.06722906,284.4906555,0.056448389,-0.377089236,7.871230783,7/07/21 01:15:00
BML,3,7/10/2021,6/4 and 7/10,11.33347268,0.06732366,284.4834727,0.056446964,-0.377082054,7.872978181,7/07/21 01:30:00
BML,3,7/10/2021,6/4 and 7/10,11.33801219,0.06715006,284.4880122,0.056447864,-0.377086593,7.869857569,7/07/21 01:45:00
BML,3,7/10/2021,6/4 and 7/10,11.36861645,0.06716684,284.5186164,0.056453937,-0.377117197,7.869850392,7/07/21 02:00:00
BML,3,7/10/2021,6/4 and 7/10,11.44652467,0.0675251,284.5965247,0.056469395,-0.377195106,7.875419998,7/07/21 02:15:00
BML,3,7/10/2021,6/4 and 7/10,11.53066407,0.06800544,284.6806641,0.05648609,-0.377279245,7.883085607,7/07/21 02:30:00
BML,3,7/10/2021,6/4 and 7/10,11.63591342,0.06837404,284.7859134,0.056506974,-0.377384494,7.888557906,7/07/21 02:45:00
BML,3,7/10/2021,6/4 and 7/10,11.69788017,0.06829286,284.8478802,0.056519269,-0.377446461,7.886501861,7/07/21 03:00:00
BML,3,7/10/2021,6/4 and 7/10,11.74001087,0.06774952,284.8900109,0.056527629,-0.377488592,7.876468948,7/07/21 03:15:00
BML,3,7/10/2021,6/4 and 7/10,11.78821963,0.06779282,284.9382196,0.056537194,-0.377536801,7.876754885,7/07/21 03:30:00
BML,3,7/10/2021,6/4 and 7/10,11.82885523,0.06773674,284.9788552,0.056545257,-0.377577436,7.875358592,7/07/21 03:45:00
BML,3,7/10/2021,6/4 and 7/10,11.84720019,0.06662612,284.9972002,0.056548897,-0.377595781,7.855536079,7/07/21 04:00:00
BML,3,7/10/2021,6/4 and 7/10,11.90731847,0.06756006,285.0573185,0.056560826,-0.377655899,7.871454386,7/07/21 04:15:00
BML,3,7/10/2021,6/4 and 7/10,11.93264328,0.06644778,285.0826433,0.056565851,-0.377681224,7.85153939,7/07/21 04:30:00
BML,3,7/10/2021,6/4 and 7/10,11.95411062,0.06514032,285.1041106,0.05657011,-0.377702692,7.828215474,7/07/21 04:45:00
BML,3,7/10/2021,6/4 and 7/10,11.97568588,0.06433778,285.1256859,0.056574391,-0.377724267,7.813818909,7/07/21 05:00:00
BML,3,7/10/2021,6/4 and 7/10,12.00584818,0.06594724,285.1558482,0.056580376,-0.377754429,7.841971043,7/07/21 05:15:00
BML,3,7/10/2021,6/4 and 7/10,12.05053708,0.06875648,285.2005371,0.056589243,-0.377799118,7.891174619,7/07/21 05:30:00
BML,3,7/10/2021,6/4 and 7/10,12.04241049,0.0681307,285.1924105,0.056587631,-0.377790991,7.880197267,7/07/21 05:45:00
BML,3,7/10/2021,6/4 and 7/10,12.01947614,0.06795202,285.1694761,0.05658308,-0.377768057,7.877267865,7/07/21 06:00:00
BML,3,7/10/2021,6/4 and 7/10,11.97943891,0.06811008,285.1294389,0.056575136,-0.37772802,7.880460097,7/07/21 06:15:00
BML,3,7/10/2021,6/4 and 7/10,11.89664001,0.06823216,285.04664,0.056558707,-0.377645221,7.883443692,7/07/21 06:30:00
BML,3,7/10/2021,6/4 and 7/10,11.77430437,0.06763182,284.9243044,0.056534433,-0.377522885,7.874045614,7/07/21 06:45:00
BML,3,7/10/2021,6/4 and 7/10,11.65913056,0.06711192,284.8091306,0.05651158,-0.377407711,7.865991854,7/07/21 07:00:00
BML,3,7/10/2021,6/4 and 7/10,11.57162732,0.06712652,284.7216273,0.056494218,-0.377320208,7.867118847,7/07/21 07:15:00
BML,3,7/10/2021,6/4 and 7/10,11.47551015,0.06670232,284.6255102,0.056475147,-0.377224091,7.860562343,7/07/21 07:30:00
BML,3,7/10/2021,6/4 and 7/10,11.37213248,0.06620292,284.5221325,0.056454635,-0.377120713,7.852741179,7/07/21 07:45:00
BML,3,7/10/2021,6/4 and 7/10,11.27407761,0.06568,284.4240776,0.056435179,-0.377022659,7.844445073,7/07/21 08:00:00
BML,3,7/10/2021,6/4 and 7/10,11.1845836,0.06544956,284.3345836,0.056417421,-0.376933164,7.841243266,7/07/21 08:15:00
BML,3,7/10/2021,6/4 and 7/10,11.12221261,0.06563178,284.2722126,0.056405046,-0.376870794,7.845088473,7/07/21 08:30:00
BML,3,7/10/2021,6/4 and 7/10,11.02942853,0.0651948,284.1794285,0.056386636,-0.376778009,7.838254674,7/07/21 08:45:00
BML,3,7/10/2021,6/4 and 7/10,10.9243626,0.0648047,284.0743626,0.056365788,-0.376672943,7.832368815,7/07/21 09:00:00
BML,3,7/10/2021,6/4 and 7/10,10.86708435,0.06534972,284.0170843,0.056354423,-0.376615665,7.84260328,7/07/21 09:15:00
BML,3,7/10/2021,6/4 and 7/10,10.7867135,0.0649832,283.9367135,0.056338476,-0.376535294,7.836890951,7/07/21 09:30:00
BML,3,7/10/2021,6/4 and 7/10,10.69020336,0.06456804,283.8402034,0.056319327,-0.376438784,7.830470456,7/07/21 09:45:00
BML,3,7/10/2021,6/4 and 7/10,10.59230004,0.06448748,283.7423,0.056299901,-0.376340881,7.830002437,7/07/21 10:00:00
BML,3,7/10/2021,6/4 and 7/10,10.50913628,0.06425266,283.6591363,0.0562834,-0.376257717,7.826648363,7/07/21 10:15:00
BML,3,7/10/2021,6/4 and 7/10,10.45870562,0.06446704,283.6087056,0.056273393,-0.376207287,7.830953523,7/07/21 10:30:00
BML,3,7/10/2021,6/4 and 7/10,10.37920048,0.06408158,283.5292005,0.056257618,-0.376127781,7.824884493,7/07/21 10:45:00
BML,3,7/10/2021,6/4 and 7/10,10.36654101,0.0647271,283.516541,0.056255106,-0.376115122,7.836483719,7/07/21 11:00:00
BML,3,7/10/2021,6/4 and 7/10,10.33375043,0.06475692,283.4837504,0.0562486,-0.376082331,7.837337354,7/07/21 11:15:00
BML,3,7/10/2021,6/4 and 7/10,10.34495797,0.06544032,283.494958,0.056250823,-0.376093539,7.849375915,7/07/21 11:30:00
BML,3,7/10/2021,6/4 and 7/10,10.33687262,0.06568318,283.4868726,0.056249219,-0.376085454,7.853773617,7/07/21 11:45:00
BML,3,7/10/2021,6/4 and 7/10,10.31680822,0.06554812,283.4668082,0.056245238,-0.376065389,7.851571523,7/07/21 12:00:00
BML,3,7/10/2021,6/4 and 7/10,10.30959792,0.06579492,283.4595979,0.056243807,-0.376058179,7.856031083,7/07/21 12:15:00
BML,3,7/10/2021,6/4 and 7/10,10.31108111,0.06600626,283.4610811,0.056244102,-0.376059662,7.859773897,7/07/21 12:30:00
BML,3,7/10/2021,6/4 and 7/10,10.32035103,0.06635166,283.470351,0.056245941,-0.376068932,7.865822569,7/07/21 12:45:00
BML,3,7/10/2021,6/4 and 7/10,10.30132547,0.06634252,283.4513255,0.056242166,-0.376049906,7.86584974,7/07/21 13:00:00
BML,3,7/10/2021,6/4 and 7/10,10.30298789,0.0664059,283.4529879,0.056242496,-0.376051569,7.866960072,7/07/21 13:15:00
BML,3,7/10/2021,6/4 and 7/10,10.32626647,0.06691974,283.4762665,0.056247115,-0.376074847,7.875863315,7/07/21 13:30:00
BML,3,7/10/2021,6/4 and 7/10,10.35118243,0.06711404,283.5011824,0.056252059,-0.376099763,7.879068162,7/07/21 13:45:00
BML,3,7/10/2021,6/4 and 7/10,10.37223199,0.06742858,283.522232,0.056256235,-0.376120813,7.884448572,7/07/21 14:00:00
BML,3,7/10/2021,6/4 and 7/10,10.40437969,0.067693,283.5543797,0.056262614,-0.376152961,7.888825813,7/07/21 14:15:00
BML,3,7/10/2021,6/4 and 7/10,10.4595692,0.06833542,283.6095692,0.056273565,-0.37620815,7.899687426,7/07/21 14:30:00
BML,3,7/10/2021,6/4 and 7/10,10.51428648,0.06847612,283.6642865,0.056284421,-0.376262867,7.90163558,7/07/21 14:45:00
BML,3,7/10/2021,6/4 and 7/10,10.5542274,0.06894744,283.7042274,0.056292347,-0.376302808,7.909605405,7/07/21 15:00:00
BML,3,7/10/2021,6/4 and 7/10,10.58590247,0.06898738,283.7359025,0.056298631,-0.376334483,7.909994467,7/07/21 15:15:00
BML,3,7/10/2021,6/4 and 7/10,10.62733901,0.06968752,283.777339,0.056306853,-0.37637592,7.922009738,7/07/21 15:30:00
BML,3,7/10/2021,6/4 and 7/10,10.65166897,0.06982734,283.801669,0.056311681,-0.37640025,7.92424562,7/07/21 15:45:00
BML,3,7/10/2021,6/4 and 7/10,10.65848766,0.06950256,283.8084877,0.056313034,-0.376407069,7.918408916,7/07/21 16:00:00
BML,3,7/10/2021,6/4 and 7/10,10.67453442,0.06933804,283.8245344,0.056316218,-0.376423115,7.915324807,7/07/21 16:15:00
BML,3,7/10/2021,6/4 and 7/10,10.68136292,0.06902074,283.8313629,0.056317573,-0.376429944,7.909621507,7/07/21 16:30:00
BML,3,7/10/2021,6/4 and 7/10,10.69460478,0.0689949,283.8446048,0.0563202,-0.376443186,7.909028822,7/07/21 16:45:00
BML,3,7/10/2021,6/4 and 7/10,10.71408158,0.06884126,283.8640816,0.056324065,-0.376462662,7.906104171,7/07/21 17:00:00
BML,3,7/10/2021,6/4 and 7/10,10.76667665,0.06858484,283.9166767,0.056334501,-0.376515258,7.90102146,7/07/21 17:15:00
BML,3,7/10/2021,6/4 and 7/10,10.81836847,0.06851006,283.9683685,0.056344757,-0.376566949,7.899173442,7/07/21 17:30:00
BML,3,7/10/2021,6/4 and 7/10,10.89863843,0.06833184,284.0486384,0.056360684,-0.376647219,7.895203282,7/07/21 17:45:00
BML,3,7/10/2021,6/4 and 7/10,11.02644461,0.06838096,284.1764446,0.056386043,-0.376775026,7.89479024,7/07/21 18:00:00
BML,3,7/10/2021,6/4 and 7/10,11.147372,0.06826656,284.297372,0.056410038,-0.376895953,7.891547862,7/07/21 18:15:00
BML,3,7/10/2021,6/4 and 7/10,11.25480331,0.06818076,284.4048033,0.056431354,-0.377003384,7.888950223,7/07/21 18:30:00
BML,3,7/10/2021,6/4 and 7/10,11.35538745,0.06824698,284.5053874,0.056451312,-0.377103968,7.889115993,7/07/21 18:45:00
BML,3,7/10/2021,6/4 and 7/10,11.47133347,0.06813196,284.6213335,0.056474318,-0.377219914,7.885918606,7/07/21 19:00:00
BML,3,7/10/2021,6/4 and 7/10,11.56646875,0.06816266,284.7164688,0.056493195,-0.37731505,7.885511043,7/07/21 19:15:00
BML,3,7/10/2021,6/4 and 7/10,11.65082556,0.067913,284.8008256,0.056509933,-0.377399406,7.880250182,7/07/21 19:30:00
BML,3,7/10/2021,6/4 and 7/10,11.69725895,0.06759536,284.847259,0.056519146,-0.37744584,7.874167119,7/07/21 19:45:00
BML,3,7/10/2021,6/4 and 7/10,11.70835334,0.0673613,284.8583533,0.056521347,-0.377456934,7.86991564,7/07/21 20:00:00
BML,3,7/10/2021,6/4 and 7/10,11.70837863,0.06698136,284.8583786,0.056521352,-0.37745696,7.863193327,7/07/21 20:15:00
BML,3,7/10/2021,6/4 and 7/10,11.69231129,0.06657608,284.8423113,0.056518164,-0.377440892,7.856181795,7/07/21 20:30:00
BML,3,7/10/2021,6/4 and 7/10,11.66407895,0.06654902,284.8140789,0.056512562,-0.37741266,7.855982135,7/07/21 20:45:00
BML,3,7/10/2021,6/4 and 7/10,11.61436253,0.06603432,284.7643625,0.056502698,-0.377362943,7.8473645,7/07/21 21:00:00
BML,3,7/10/2021,6/4 and 7/10,11.60223445,0.06596872,284.7522345,0.056500291,-0.377350815,7.846323022,7/07/21 21:15:00
BML,3,7/10/2021,6/4 and 7/10,11.5974194,0.06594304,284.7474194,0.056499336,-0.377346,7.84591596,7/07/21 21:30:00
BML,3,7/10/2021,6/4 and 7/10,11.57018481,0.0657772,284.7201848,0.056493932,-0.377318766,7.843248836,7/07/21 21:45:00
BML,3,7/10/2021,6/4 and 7/10,11.51349276,0.06530182,284.6634928,0.056482683,-0.377262074,7.835390764,7/07/21 22:00:00
BML,3,7/10/2021,6/4 and 7/10,11.43893297,0.06486972,284.588933,0.056467889,-0.377187514,7.828471038,7/07/21 22:15:00
BML,3,7/10/2021,6/4 and 7/10,11.33257924,0.06421022,284.4825792,0.056446786,-0.37708116,7.817829998,7/07/21 22:30:00
BML,3,7/10/2021,6/4 and 7/10,11.30842853,0.06455716,284.4584285,0.056441994,-0.377057009,7.824212693,7/07/21 22:45:00
BML,3,7/10/2021,6/4 and 7/10,11.1654671,0.06378484,284.3154671,0.056413628,-0.376914048,7.811922443,7/07/21 23:00:00
BML,3,7/10/2021,6/4 and 7/10,11.02589482,0.06290706,284.1758948,0.056385934,-0.376774476,7.797716588,7/07/21 23:15:00
BML,3,7/10/2021,6/4 and 7/10,10.8765466,0.06206212,284.0265466,0.056356301,-0.376625128,7.784173928,7/07/21 23:30:00
BML,3,7/10/2021,6/4 and 7/10,10.7927332,0.06189984,283.9427332,0.056339671,-0.376541314,7.782103607,7/07/21 23:45:00
BML,3,7/10/2021,6/4 and 7/10,10.67321892,0.06126558,283.8232189,0.056315957,-0.3764218,7.771995813,7/08/21 00:00:00
BML,3,7/10/2021,6/4 and 7/10,10.53765182,0.0606191,283.6876518,0.056289058,-0.376286233,7.761816439,7/08/21 00:15:00
BML,3,7/10/2021,6/4 and 7/10,10.41516327,0.05997162,283.5651633,0.056264754,-0.376163744,7.751484486,7/08/21 00:30:00
BML,3,7/10/2021,6/4 and 7/10,10.32429544,0.06017796,283.4742954,0.056246724,-0.376072876,7.756022187,7/08/21 00:45:00
BML,3,7/10/2021,6/4 and 7/10,10.24440822,0.06028946,283.3944082,0.056230872,-0.375992989,7.75877076,7/08/21 01:00:00
BML,3,7/10/2021,6/4 and 7/10,10.1469184,0.0599981,283.2969184,0.056211529,-0.375895499,7.754523137,7/08/21 01:15:00
BML,3,7/10/2021,6/4 and 7/10,10.10346475,0.0601062,283.2534648,0.056202907,-0.375852046,7.756862983,7/08/21 01:30:00
BML,3,7/10/2021,6/4 and 7/10,10.06253758,0.0602293,283.2125376,0.056194786,-0.375811118,7.759446216,7/08/21 01:45:00
BML,3,7/10/2021,6/4 and 7/10,10.02734152,0.06011136,283.1773415,0.056187802,-0.375775922,7.757685204,7/08/21 02:00:00
BML,3,7/10/2021,6/4 and 7/10,10.00094128,0.06020476,283.1509413,0.056182564,-0.375749522,7.759601046,7/08/21 02:15:00
BML,3,7/10/2021,6/4 and 7/10,9.977814972,0.06005774,283.127815,0.056177975,-0.375726396,7.757206161,7/08/21 02:30:00
BML,3,7/10/2021,6/4 and 7/10,9.958497491,0.06039148,283.1084975,0.056174142,-0.375707078,7.763332744,7/08/21 02:45:00
BML,3,7/10/2021,6/4 and 7/10,9.945577431,0.0605625,283.0955774,0.056171579,-0.375694158,7.766501641,7/08/21 03:00:00
BML,3,7/10/2021,6/4 and 7/10,9.932105652,0.0603574,283.0821057,0.056168906,-0.375680687,7.762979915,7/08/21 03:15:00
BML,3,7/10/2021,6/4 and 7/10,9.932039654,0.0601494,283.0820397,0.056168893,-0.375680621,7.759277433,7/08/21 03:30:00
BML,3,7/10/2021,6/4 and 7/10,9.9321894,0.06001514,283.0821894,0.056168922,-0.37568077,7.756885705,7/08/21 03:45:00
BML,3,7/10/2021,6/4 and 7/10,9.920444822,0.06035928,283.0704448,0.056166592,-0.375669026,7.763125565,7/08/21 04:00:00
BML,3,7/10/2021,6/4 and 7/10,9.912045851,0.05916036,283.0620459,0.056164925,-0.375660627,7.741859951,7/08/21 04:15:00
BML,3,7/10/2021,6/4 and 7/10,9.897689308,0.0594579,283.0476893,0.056162077,-0.37564627,7.747294882,7/08/21 04:30:00
BML,3,7/10/2021,6/4 and 7/10,9.887511927,0.05918912,283.0375119,0.056160057,-0.375636093,7.742606273,7/08/21 04:45:00
BML,3,7/10/2021,6/4 and 7/10,9.865640975,0.05918032,283.015641,0.056155718,-0.375614222,7.742658431,7/08/21 05:00:00
BML,3,7/10/2021,6/4 and 7/10,9.855207137,0.05882278,283.0052071,0.056153648,-0.375603788,7.736390905,7/08/21 05:15:00
BML,3,7/10/2021,6/4 and 7/10,9.829287517,0.05918394,282.9792875,0.056148505,-0.375577868,7.743070126,7/08/21 05:30:00
BML,3,7/10/2021,6/4 and 7/10,9.813324152,0.05942132,282.9633242,0.056145337,-0.375561905,7.747450584,7/08/21 05:45:00
BML,3,7/10/2021,6/4 and 7/10,9.793325156,0.05935134,282.9433252,0.056141369,-0.375541906,7.746395468,7/08/21 06:00:00
BML,3,7/10/2021,6/4 and 7/10,9.788977559,0.05915586,282.9389776,0.056140506,-0.375537558,7.742955078,7/08/21 06:15:00
BML,3,7/10/2021,6/4 and 7/10,9.773300644,0.0599847,282.9233006,0.056137396,-0.375521882,7.757869349,7/08/21 06:30:00
BML,3,7/10/2021,6/4 and 7/10,9.76731266,0.0608675,282.9173127,0.056136208,-0.375515894,7.773652912,7/08/21 06:45:00
BML,3,7/10/2021,6/4 and 7/10,9.766244393,0.06056876,282.9162444,0.056135996,-0.375514825,7.768341516,7/08/21 07:00:00
BML,3,7/10/2021,6/4 and 7/10,9.760700553,0.06127678,282.9107006,0.056134896,-0.375509281,7.781007815,7/08/21 07:15:00
BML,3,7/10/2021,6/4 and 7/10,9.760729559,0.0618495,282.9107296,0.056134901,-0.37550931,7.791210099,7/08/21 07:30:00
BML,3,7/10/2021,6/4 and 7/10,9.76157706,0.06234364,282.9115771,0.05613507,-0.375510158,7.800004554,7/08/21 07:45:00
BML,3,7/10/2021,6/4 and 7/10,9.786117382,0.06232736,282.9361174,0.056139939,-0.375534698,7.799475162,7/08/21 08:00:00
BML,3,7/10/2021,6/4 and 7/10,9.783257281,0.06231708,282.9332573,0.056139371,-0.375531838,7.799319943,7/08/21 08:15:00
BML,3,7/10/2021,6/4 and 7/10,9.78838191,0.06240722,282.9383819,0.056140388,-0.375536963,7.800875581,7/08/21 08:30:00
BML,3,7/10/2021,6/4 and 7/10,9.786087004,0.0618002,282.936087,0.056139933,-0.375534668,7.790085351,7/08/21 08:45:00
BML,3,7/10/2021,6/4 and 7/10,9.783924101,0.0615716,282.9339241,0.056139504,-0.375532505,7.786034377,7/08/21 09:00:00
BML,3,7/10/2021,6/4 and 7/10,9.797202367,0.06229612,282.9472024,0.056142138,-0.375545783,7.798810603,7/08/21 09:15:00
BML,3,7/10/2021,6/4 and 7/10,9.815444711,0.06231764,282.9654447,0.056145758,-0.375564026,7.799016025,7/08/21 09:30:00
BML,3,7/10/2021,6/4 and 7/10,9.836045526,0.06239502,282.9860455,0.056149845,-0.375584626,7.80019326,7/08/21 09:45:00
BML,3,7/10/2021,6/4 and 7/10,9.877902685,0.0627881,283.0279027,0.056158151,-0.375626484,7.806784548,7/08/21 10:00:00
BML,3,7/10/2021,6/4 and 7/10,9.945426771,0.06359286,283.0954268,0.056171549,-0.375694008,7.8204514,7/08/21 10:15:00
BML,3,7/10/2021,6/4 and 7/10,10.01468732,0.06423288,283.1646873,0.056185291,-0.375763268,7.831162514,7/08/21 10:30:00
BML,3,7/10/2021,6/4 and 7/10,10.0879825,0.06474618,283.2379825,0.056199835,-0.375836563,7.839573665,7/08/21 10:45:00
BML,3,7/10/2021,6/4 and 7/10,10.1891046,0.0653247,283.3391046,0.056219899,-0.375937685,7.848864761,7/08/21 11:00:00
BML,3,7/10/2021,6/4 and 7/10,10.25911313,0.06584022,283.4091131,0.05623379,-0.376007694,7.857338309,7/08/21 11:15:00
BML,3,7/10/2021,6/4 and 7/10,10.34452582,0.06597878,283.4945258,0.056250738,-0.376093107,7.858952694,7/08/21 11:30:00
BML,3,7/10/2021,6/4 and 7/10,10.42248553,0.06660092,283.5724855,0.056266206,-0.376171066,7.869234744,7/08/21 11:45:00
BML,3,7/10/2021,6/4 and 7/10,10.50745703,0.06726728,283.657457,0.056283066,-0.376256038,7.880226619,7/08/21 12:00:00
BML,3,7/10/2021,6/4 and 7/10,10.56815181,0.06746774,283.7181518,0.056295109,-0.376316733,7.883179862,7/08/21 12:15:00
BML,3,7/10/2021,6/4 and 7/10,10.6254814,0.06766506,283.7754814,0.056306485,-0.376374062,7.88610983,7/08/21 12:30:00
BML,3,7/10/2021,6/4 and 7/10,10.71360253,0.06819422,283.8636025,0.05632397,-0.376462183,7.894621182,7/08/21 12:45:00
BML,3,7/10/2021,6/4 and 7/10,10.80646656,0.06859974,283.9564666,0.056342396,-0.376555047,7.900884986,7/08/21 13:00:00
BML,3,7/10/2021,6/4 and 7/10,10.96880812,0.06895014,284.1188081,0.056374607,-0.376717389,7.905465787,7/08/21 13:15:00
BML,3,7/10/2021,6/4 and 7/10,11.11618186,0.06957306,284.2661819,0.056403849,-0.376864763,7.91502407,7/08/21 13:30:00
BML,3,7/10/2021,6/4 and 7/10,11.26883151,0.07021068,284.4188315,0.056434138,-0.377017412,7.924779416,7/08/21 13:45:00
BML,3,7/10/2021,6/4 and 7/10,11.34829609,0.0705048,284.4982961,0.056449905,-0.377096877,7.929183892,7/08/21 14:00:00
BML,3,7/10/2021,6/4 and 7/10,11.44393286,0.07093662,284.5939329,0.056468881,-0.377192514,7.935859981,7/08/21 14:15:00
BML,3,7/10/2021,6/4 and 7/10,11.5190548,0.07142978,284.6690548,0.056483787,-0.377267636,7.943826744,7/08/21 14:30:00
BML,3,7/10/2021,6/4 and 7/10,11.60233631,0.07177294,284.7523363,0.056500311,-0.377350917,7.949051009,7/08/21 14:45:00
BML,3,7/10/2021,6/4 and 7/10,11.66608242,0.07201156,284.8160824,0.05651296,-0.377414663,7.952622277,7/08/21 15:00:00
BML,3,7/10/2021,6/4 and 7/10,11.71966719,0.07232928,284.8696672,0.056523592,-0.377468248,7.95769539,7/08/21 15:15:00
BML,3,7/10/2021,6/4 and 7/10,11.78050511,0.07261908,284.9305051,0.056535663,-0.377529086,7.962198341,7/08/21 15:30:00
BML,3,7/10/2021,6/4 and 7/10,11.83027334,0.0730295,284.9802733,0.056545538,-0.377578854,7.968946208,7/08/21 15:45:00
BML,3,7/10/2021,6/4 and 7/10,11.89384123,0.07335308,285.0438412,0.056558152,-0.377642422,7.974014176,7/08/21 16:00:00
BML,3,7/10/2021,6/4 and 7/10,11.9311897,0.07328958,285.0811897,0.056565562,-0.377679771,7.972507179,7/08/21 16:15:00
BML,3,7/10/2021,6/4 and 7/10,11.99766969,0.07360162,285.1476697,0.056578753,-0.377746251,7.977338593,7/08/21 16:30:00
BML,3,7/10/2021,6/4 and 7/10,12.03179765,0.07376238,285.1817976,0.056585525,-0.377780379,7.979828069,7/08/21 16:45:00
BML,3,7/10/2021,6/4 and 7/10,12.07708357,0.0738412,285.2270836,0.05659451,-0.377825664,7.980753997,7/08/21 17:00:00
BML,3,7/10/2021,6/4 and 7/10,12.10477122,0.0735816,285.2547712,0.056600004,-0.377853352,7.975881971,7/08/21 17:15:00
BML,3,7/10/2021,6/4 and 7/10,12.10955136,0.07340446,285.2595514,0.056600953,-0.377858132,7.972703142,7/08/21 17:30:00
BML,3,7/10/2021,6/4 and 7/10,12.08246325,0.07313638,285.2324632,0.056595578,-0.377831044,7.968244906,7/08/21 17:45:00
BML,3,7/10/2021,6/4 and 7/10,12.02635303,0.07244012,285.176353,0.056584444,-0.377774934,7.956516294,7/08/21 18:00:00
BML,3,7/10/2021,6/4 and 7/10,11.96706942,0.07215868,285.1170694,0.056572681,-0.37771565,7.952147911,7/08/21 18:15:00
BML,3,7/10/2021,6/4 and 7/10,11.88577042,0.071565,285.0357704,0.05655655,-0.377634351,7.942481468,7/08/21 18:30:00
BML,3,7/10/2021,6/4 and 7/10,11.8107357,0.07115108,284.9607357,0.056541662,-0.377559317,7.935925161,7/08/21 18:45:00
BML,3,7/10/2021,6/4 and 7/10,11.7495104,0.07063048,284.8995104,0.056529514,-0.377498091,7.927338186,7/08/21 19:00:00
BML,3,7/10/2021,6/4 and 7/10,11.69709856,0.06998786,284.8470986,0.056519114,-0.377445679,7.916499527,7/08/21 19:15:00
BML,3,7/10/2021,6/4 and 7/10,11.66299942,0.06947382,284.8129994,0.056512348,-0.37741158,7.907747869,7/08/21 19:30:00
BML,3,7/10/2021,6/4 and 7/10,11.62220063,0.06874468,284.7722006,0.056504253,-0.377370782,7.895254588,7/08/21 19:45:00
BML,3,7/10/2021,6/4 and 7/10,11.58624797,0.06797002,284.736248,0.056497119,-0.377334829,7.881903636,7/08/21 20:00:00
BML,3,7/10/2021,6/4 and 7/10,11.5771168,0.0677855,284.7271168,0.056495307,-0.377325698,7.878728669,7/08/21 20:15:00
BML,3,7/10/2021,6/4 and 7/10,11.61835745,0.06747398,284.7683575,0.05650349,-0.377366938,7.872804248,7/08/21 20:30:00
BML,3,7/10/2021,6/4 and 7/10,11.62466958,0.06733672,284.7746696,0.056504743,-0.37737325,7.870312278,7/08/21 20:45:00
BML,3,7/10/2021,6/4 and 7/10,11.70113668,0.0670336,284.8511367,0.056519915,-0.377449718,7.864189383,7/08/21 21:00:00
BML,3,7/10/2021,6/4 and 7/10,11.71088899,0.06688524,284.860889,0.05652185,-0.37745947,7.861467865,7/08/21 21:15:00
