Mooring_DataSet_Id,Year,Site,Latitude,Longitude,ISO_DateTime_UTC,GMT_Date,GMT_Time,GIFET_T,GIFET_pH
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T07:59:00.00Z,20110509,075900,12.08,8.213
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T08:10:00.00Z,20110509,081000,12.07,8.214
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T08:19:00.00Z,20110509,081900,12.07,8.215
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T08:30:00.00Z,20110509,083000,12.07,8.216
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T08:39:00.00Z,20110509,083900,12.08,8.215
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T08:50:00.00Z,20110509,085000,12.08,8.218
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T09:00:00.00Z,20110509,090000,12.08,8.218
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T09:09:00.00Z,20110509,090900,12.09,8.218
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T09:20:00.00Z,20110509,092000,12.09,8.218
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T09:29:00.00Z,20110509,092900,12.09,8.219
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T09:40:00.00Z,20110509,094000,12.08,8.219
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T09:49:00.00Z,20110509,094900,12.07,8.221
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T10:00:00.00Z,20110509,100000,12.07,8.221
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T10:09:00.00Z,20110509,100900,12.08,8.221
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T10:20:00.00Z,20110509,102000,12.07,8.221
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T10:30:00.00Z,20110509,103000,12.06,8.223
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T10:39:00.00Z,20110509,103900,12.06,8.223
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T10:50:00.00Z,20110509,105000,12.05,8.223
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T10:59:00.00Z,20110509,105900,12.05,8.224
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T11:10:00.00Z,20110509,111000,12.04,8.224
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T11:19:00.00Z,20110509,111900,12.03,8.226
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T23:10:00.00Z,20110509,231000,12.86,8.151
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T23:19:00.00Z,20110509,231900,12.79,8.153
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T23:30:00.00Z,20110509,233000,12.67,8.156
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T23:39:00.00Z,20110509,233900,12.63,8.161
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T23:50:00.00Z,20110509,235000,12.61,8.163
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T00:00:00.00Z,20110510,000000,12.60,8.164
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T00:09:00.00Z,20110510,000900,12.57,8.166
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T00:20:00.00Z,20110510,002000,12.55,8.168
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T00:29:00.00Z,20110510,002900,12.50,8.170
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T00:40:00.00Z,20110510,004000,12.49,8.173
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T00:49:00.00Z,20110510,004900,12.48,8.173
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T01:00:00.00Z,20110510,010000,12.49,8.174
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T01:09:00.00Z,20110510,010900,12.49,8.175
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T01:20:00.00Z,20110510,012000,12.47,8.176
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T07:39:00.00Z,20110510,073900,11.52,8.231
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T07:50:00.00Z,20110510,075000,11.47,8.235
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T07:59:00.00Z,20110510,075900,11.43,8.237
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T08:10:00.00Z,20110510,081000,11.40,8.237
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T08:19:00.00Z,20110510,081900,11.38,8.238
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-10T08:30:00.00Z,20110510,083000,11.37,8.239
